Date,BTC,DBC,GLD,QQQ,SPY,TLT,TSLA,SOXX,VOO,Tbill,,Excess Return,,,,,,,,
8/24/2020,11711.50586,13.55,184.389999,290.971924,344.331787,158.405411,442.679993,304.492188,316.240112,0.078,8/24/2020,0.321989793,1.801699248,1.218489597,3.703892074,3.191703755,-3.134551883,7.893782857,2.974300638,3.198361731
8/31/2020,10280.35156,13.14,181.639999,282.06958,336.464539,159.998108,418.320007,297.916016,309.044617,0.084,8/31/2020,-12.30407073,-3.109830258,-1.575404097,-3.143519928,-2.368787027,0.921456184,-5.586843224,-2.243717805,-2.359326477
9/7/2020,10323.75586,12.9,182.449997,269.009521,328.106201,161.891434,372.720001,287.690826,301.34848,0.095,9/7/2020,0.327206378,-1.921484018,0.35093592,-4.72508418,-2.579166095,1.088342743,-10.99574709,-3.527239105,-2.585299645
9/14/2020,10938.27148,13.43,183.199997,265.448547,324.756989,160.995789,442.149994,290.934418,299.404724,0.1,9/14/2020,5.85244239,4.008527132,0.311071533,-1.423735304,-1.120770711,-0.653238042,18.52792252,1.027457571,-0.745019348
9/21/2020,10774.42676,12.95,174.940002,270.113586,324.163666,162.521378,407.339996,291.972778,297.716309,0.088,9/21/2020,-1.585903213,-3.662087863,-4.596730969,1.669417418,-0.270697531,0.859595592,-7.960893469,0.268905177,-0.651923968
9/28/2020,10684.42871,12.74,178.539993,272.848938,329.202667,160.188675,415.089996,299.529236,301.093231,0.082,9/28/2020,-0.917293162,-1.703621622,1.975843237,0.930667315,1.472461998,-1.517320712,1.820587538,2.506069358,1.052275113
10/5/2020,11384.18164,13.34,181.080002,284.188202,342.031952,157.73381,434,322.763123,314.068878,0.086,10/5/2020,6.463277916,4.623576138,1.336655483,4.069876172,3.811078088,-1.618483492,4.469639544,7.670801076,4.223511362
10/12/2020,11483.35938,13.27,178.300003,286.973328,342.465881,159.014664,439.670013,323.229553,314.473053,0.0875,10/12/2020,0.783689016,-0.612237631,-1.622732477,0.892528721,0.039367972,0.724535162,1.218954608,0.057011553,0.041189924
10/19/2020,13031.17383,13.26,178.639999,283.223389,340.976807,155.684433,420.630005,317.929718,313.152069,0.094,10/19/2020,13.38475999,-0.16935795,0.096687602,-1.400720393,-0.528809446,-2.188291757,-4.424522309,-1.733650506,-0.514062701
10/26/2020,13737.10938,12.65,176.199997,267.94516,322.004089,155.250916,388.040009,303.181549,295.574524,0.082,10/26/2020,5.335282888,-4.682301659,-1.447876631,-5.476409358,-5.64622537,-0.360458797,-7.829900914,-4.72081423,-5.695101985
11/2/2020,15479.56738,13.11,183.190002,293.040802,345.29599,157.063828,429.950012,340.71698,317.194,0.08,11/2/2020,12.60431336,3.556363636,3.887085766,9.28596205,7.153417772,1.087730308,10.72043347,12.30051297,7.234390871
11/9/2020,15955.58789,13.35,177.160004,289.380402,353.125702,155.999557,408.5,338.335022,324.351196,0.092,11/9/2020,2.983153835,1.738663616,-3.383663264,-1.341109331,2.175536324,-0.769604139,-5.080954856,-0.791101641,2.164409642
11/16/2020,18370.00195,13.6,175.690002,288.833344,350.394135,159.303772,489.609985,344.756348,321.866882,0.095,11/16/2020,15.03709088,1.777659176,-0.924759521,-0.284044592,-0.86853956,2.023092553,19.76056548,1.802919394,-0.860933356
11/23/2020,18177.48438,14.02,167.789993,297.417419,358.618317,158.031403,585.76001,354.978851,329.408539,0.08,11/23/2020,-1.127999725,3.008235294,-4.576561506,2.891982002,2.26712319,-0.878706135,19.558085,2.88513844,2.263098163
11/30/2020,19345.12109,14.04,172.320007,303.8927,364.712433,153.079971,599.039978,376.555267,334.99826,0.08,11/30/2020,6.343533013,0.062653352,2.619811782,2.097169388,1.619332051,-3.213194989,2.187134624,5.99822577,1.616896206
12/7/2020,19142.38281,14.24,172.490005,300.242279,361.211792,156.760895,609.98999,364.883759,331.784424,0.076,12/7/2020,-1.124007294,1.348501425,0.022652503,-1.277220365,-1.035835937,2.328575841,1.75192675,-3.175547138,-1.035359013
12/14/2020,23477.29492,14.69,176.440002,308.408539,364.051788,154.351791,695,372.019653,335.816498,0.074,12/14/2020,22.57162439,3.08611236,2.21598602,2.645890092,0.71224122,-1.610801637,13.86229591,1.881662269,1.141269226
12/21/2020,26272.29492,14.6,176.350006,307.911194,365.425323,155.461609,661.77002,371.066528,334.357452,0.078,12/21/2020,11.82711943,-0.690661675,-0.129006574,-0.239261748,0.299291101,0.641018544,-4.859292086,-0.334202862,-0.512477165
12/28/2020,32782.02344,14.7,178.360001,312.634552,370.258057,155.896515,705.669983,377.093201,340.208832,0.08,12/28/2020,24.69792115,0.604931507,1.059775975,1.454000092,1.24249565,0.199751382,6.553718916,1.544148918,1.670037263
1/4/2021,38356.44141,15.24,173.339996,317.905914,377.566589,149.56102,880.02002,396.56546,346.870667,0.0775,1/4/2021,16.92699632,3.595969388,-2.892035194,1.608609858,1.896402218,-4.141410601,24.62952187,5.086278861,1.88066051
1/11/2021,35791.27734,15.3,171.130005,310.7612,372.060425,150.055206,826.159973,403.835236,341.871796,0.086,1/11/2021,-6.773700881,0.307700787,-1.360945801,-2.333430351,-1.544329249,0.244424331,-6.206320649,1.747184363,-1.527133966
1/18/2021,32289.37891,15.09,173.899994,324.273438,379.170868,150.114487,846.640015,415.053131,348.335663,0.0875,1/18/2021,-9.871723113,-1.46004902,1.531146011,4.260609738,1.823598983,-0.047993873,2.391443869,2.690339574,1.803228359
1/25/2021,33114.35938,15.19,172.610001,313.45166,366.484985,150.233124,793.530029,389.265869,336.734375,0.072,1/25/2021,2.48295924,0.590690524,-0.813801636,-3.409238494,-3.417690313,0.007031013,-6.345030457,-6.285002643,-3.402491027
2/1/2021,38903.44141,15.87,169.809998,330.192474,383.954071,146.309235,852.22998,403.377747,352.829712,0.056,2/1/2021,17.42608976,4.420629361,-1.678155717,5.28479609,4.710658039,-2.667866741,7.341319428,3.569254389,4.723831878
2/8/2021,48717.28906,16.32,170.690002,335.264557,388.836334,145.568512,816.119995,434.75412,357.392975,0.032,2/8/2021,25.19416842,2.803538752,0.486228615,1.504098912,1.239574745,-0.538272212,-4.269117427,7.746409502,1.261332972
2/15/2021,57539.94531,16.52,167.009995,329.853699,386.251617,141.768738,781.299988,435.281189,354.957886,0.0425,2/15/2021,18.06740804,1.182990196,-2.198459316,-1.656406954,-0.707231347,-2.652799403,-4.309030316,0.078733814,-0.723847752
2/22/2021,45137.76953,16.73,161.809998,313.033173,376.675262,141.6203,675.5,414.61554,346.049072,0.03,2/22/2021,-21.58402775,1.241186441,-3.14358431,-5.129389836,-2.509304831,-0.134704325,-13.57153201,-4.777654969,-2.539822813
3/1/2021,51206.69141,17.370001,159.139999,307.592377,379.913605,137.454437,597.950012,394.427277,349.117676,0.034,3/1/2021,13.41132958,3.791469217,-1.684082834,-1.772089273,0.825717461,-2.975571936,-11.51438312,-4.903152517,0.852754003
3/8/2021,59302.31641,17.42,161.490005,314.348511,390.242554,134.79628,693.72998,400.941223,358.689728,0.038,3/8/2021,15.77170138,0.249846846,1.438690973,2.158456904,2.680762599,-1.971845904,15.98005604,1.613494808,2.703783833
3/15/2021,57523.42188,16.83,163.240005,312.036713,385.70694,133.498474,654.869995,407.504913,355.591461,0.032,3/15/2021,-3.031704965,-3.418911596,1.051658397,-0.767425147,-1.194255104,-0.994790665,-5.633600928,1.605070379,-0.895773551
3/22/2021,55950.74609,16.77,162.240005,314.886597,393.428345,135.390747,618.710022,419.01123,360.322998,0.012,3/22/2021,-2.745974681,-0.368506239,-0.624594933,0.901316889,1.989883866,1.405449161,-5.533702517,2.811602031,1.318610411
3/29/2021,58758.55469,16.889999,161.979996,323.83493,398.028473,136.232819,661.75,437.984772,365.716034,0.02,3/29/2021,4.998357745,0.695557543,-0.180261953,2.821763697,1.149241632,0.601956831,6.9364055,4.508170283,1.476722671
4/5/2021,60204.96484,16.780001,163.270004,336.346497,408.838379,136.419144,677.02002,445.178589,375.739075,0.018,4/5/2021,2.443616283,-0.66926114,0.778399575,3.845563143,2.697862491,0.11876954,2.289520967,1.624481077,2.722662172
4/12/2021,56216.18359,17.440001,166.350006,341.235413,414.571198,138.155258,739.780029,440.077179,381.083374,0.018,4/12/2021,-6.643336068,3.915253639,1.868446943,1.435535578,1.384221341,1.254632234,9.252037391,-1.163924383,1.404343151
4/19/2021,49004.25391,17.639999,166.399994,338.651306,414.054535,138.948929,729.400024,431.777405,380.487335,0.02,4/19/2021,-12.84892082,1.126777457,0.010049894,-0.777279843,-0.144625879,0.554477592,-1.423120467,-1.905981459,-0.176406456
4/26/2021,56631.07813,17.91,165.660004,337.224518,414.610931,137.540192,709.440002,420.498474,381.023743,0.012,4/26/2021,15.55159624,1.518618001,-0.456705545,-0.433314779,0.122377468,-1.025852363,-2.748498676,-2.624209641,0.1289792
5/3/2021,58232.31641,18.73,171.589996,333.443115,419.399872,138.125519,672.369995,420.747589,385.454132,0.012,5/3/2021,2.815490369,4.566447795,3.567615995,-1.133330982,1.143044559,0.413567968,-5.237249055,0.047242783,1.150759298
5/10/2021,46456.05859,18.41,172.690002,325.650818,413.895569,136.191971,589.73999,403.201477,380.407898,0.012,5/10/2021,-20.23489091,-1.720489055,0.629066511,-2.348919447,-1.324423624,-1.411848496,-12.30136532,-4.182222827,-1.321165885
5/17/2021,34770.58203,18.15,176.039993,326.269379,412.266144,136.778168,580.880005,412.537506,378.937714,0.006,5/17/2021,-25.1598269,-1.418275937,1.933887058,0.183946091,-0.399680223,0.424419646,-1.508354453,2.309474901,-0.392475677
5/24/2021,35678.12891,18.6,178.380005,333.173706,417.333282,137.543167,625.219971,431.109833,383.566772,0.004,5/24/2021,2.606099765,2.475338843,1.325250223,2.112143115,1.225093893,0.555299054,7.62924019,4.497972967,1.217588095
5/31/2021,35862.37891,19.08,177.160004,334.839905,419.876801,138.993698,599.049988,435.414154,385.921021,0.005,5/31/2021,0.511422822,2.575645161,-0.688933718,0.495099188,0.604469484,1.049600553,-4.190724099,0.993427934,0.60877814
6/7/2021,39097.85938,19.219999,175.740005,340.467163,421.575775,141.591644,609.890015,434.019257,387.500458,0.008,6/7/2021,9.013934875,0.725747379,-0.809534753,1.67258165,0.396636311,1.861110641,1.801536302,-0.328360968,0.401264309
6/14/2021,35698.29688,18.620001,164.929993,341.854004,412.246277,144.99437,623.309998,427.185822,380.278748,0.01,6/14/2021,-8.705009276,-3.131737936,-6.161139008,0.39733473,-2.223006191,2.393196901,2.190393951,-1.584454333,-1.873664894
6/21/2021,34649.64453,18.99,166.589996,348.668518,425.24762,141.293121,671.869995,438.737579,390.887817,0.04,6/21/2021,-2.97754168,1.947105156,0.966489462,1.953398913,3.113780574,-2.592684632,7.750665504,2.664152714,2.749813803
6/28/2021,35287.78125,19.5,167.289993,358.242828,432.33493,144.307846,678.900024,449.341675,396.102997,0.044,6/28/2021,1.797683309,2.641624013,0.376191498,2.701963431,1.622631315,2.089667215,1.002337692,2.372956401,1.290188423
7/5/2021,34240.1875,19.120001,169.210007,360.610199,434.129181,145.980438,656.950012,443.216614,399.061249,0.0475,7/5/2021,-3.016215269,-1.996212821,1.10021599,0.613328582,0.367514119,1.111544395,-3.28067296,-1.410618834,0.699339085
7/12/2021,31796.81055,19.02,169.410004,357.203979,429.962524,147.65416,644.219971,425.709442,395.313538,0.054,7/12/2021,-7.189991735,-0.577017755,0.064194546,-0.998571177,-1.013773538,1.092538552,-1.991748804,-4.004026115,-0.993131777
7/19/2021,35350.1875,19.15,168.559998,367.792236,438.535095,147.943054,643.380005,443.944855,403.058167,0.052,7/19/2021,11.1232622,0.631491062,-0.553744867,2.912204662,1.941794929,0.143655849,-0.182384968,4.231535013,1.907110492
7/26/2021,39974.89453,19.5,169.820007,364.16626,437.10965,148.959244,687.200012,455.795898,401.832153,0.046,7/26/2021,13.03655304,1.78167624,0.701513654,-1.031876167,-0.371046961,0.640879156,6.764905944,2.62348538,-0.350177933
8/2/2021,43798.11719,19.01,164.639999,367.642395,441.076935,147.225754,699.099976,464.634277,405.530029,0.046,8/2/2021,9.518059405,-2.558820513,-3.096293126,0.908546146,0.861617803,-1.209734424,1.685659458,1.893108939,0.874253885
8/9/2021,47047.00391,19.07,166.389999,368.41156,444.496002,148.173233,717.169983,454.050171,408.619904,0.046,8/9/2021,7.371868457,0.269623356,1.016925177,0.163215534,0.729163408,0.597555203,2.538752914,-2.323943433,0.715934944
8/16/2021,49321.65234,17.9,166.699997,367.322754,441.944153,150.168167,680.26001,444.643158,406.277588,0.046,8/16/2021,4.788842266,-6.181291033,0.140308073,-0.341540672,-0.620099427,1.300352482,-5.192614314,-2.117800343,-0.619226115
8/23/2021,48829.83203,19.200001,170.190002,375.623566,448.812164,149.080933,711.919983,469.87146,412.507141,0.036,8/23/2021,-1.033169167,7.226575419,2.057584321,2.223814267,1.518044997,-0.760010968,4.618098806,5.637831149,1.497324304
8/30/2021,51753.41016,19.33,171.059998,381.14743,451.633118,147.804169,733.570007,469.731842,415.208313,0.038,8/30/2021,5.949278695,0.63907809,0.473191016,1.432585048,0.590537777,-0.894423403,3.003075474,-0.067714084,0.61681824
9/6/2021,46063.26953,19.360001,167.179993,376.172943,444.017517,148.211823,736.27002,467.317719,408.24115,0.04,9/6/2021,-11.03471631,0.115204346,-2.308212934,-1.345134604,-1.726236172,0.235806835,0.328064803,-0.553936417,-1.717992174
9/13/2021,47260.21875,19.52,163.770004,373.415985,439.990417,148.98085,759.48999,467.856415,405.749298,0.056,9/13/2021,2.542489495,0.770441073,-2.095711175,-0.788896411,-0.962968722,0.462870212,3.097730203,0.059274037,-0.666387267
9/20/2021,43208.53906,19.92,163.300003,372.916534,443.910004,146.723724,774.390015,471.647125,408.121521,0.054,9/20/2021,-8.627129362,1.995180328,-0.340988452,-0.187751907,0.836834629,-1.569044383,1.907846133,0.756229352,0.530652398
9/27/2021,48199.95313,20.450001,164.589996,360.179993,434.23999,145.165695,775.219971,446.160004,397.815338,0.052,9/27/2021,11.49991584,2.60864759,0.737952833,-3.467386511,-2.230372623,-1.1138794,0.055175452,-5.455853782,-2.577273104
10/4/2021,54771.57813,21.02,164.229996,361.160004,437.859985,141.880005,785.48999,443.559998,402.48999,0.072,10/4/2021,13.56209002,2.715281037,-0.290725323,0.200089238,0.761639251,-2.335406654,1.252787723,-0.654751922,1.103080886
10/11/2021,61593.94922,21.68,165.330002,368.940002,445.869995,145.029999,843.030029,454.190002,409.929993,0.0525,10/11/2021,12.40354257,3.087366794,0.617296034,2.101669319,1.776854194,2.167681766,7.272868844,2.344019986,1.795993922
